source,day_label,lect_num,type,reference,csv_incipit,derived_incipit,db_first_verse,rendered_first_line,problems
standard,Easter/Vigil/Easter Vigil - Psalm 3/A/B/C,,first_reading,Exod 14:15-15:1,,"In those days,","The LORD said to Moses, ""Why do you cry to me? Tell the people of Israel to go forward.","In those days: The LORD said to Moses, ""Why do you cry to me? Tell the people of Israel to go forward.",
standard,Easter/Vigil/Easter Vigil - Psalm 3/A/B/C,,gospel,Matt 28:1-10,,"At that time,","Now after the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.","At that time: After the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.",
standard,Easter/Vigil/Easter Vigil - Psalm 4/A/B/C,,first_reading,Isa 54:5-14,,Thus says the LORD:,"For your Maker is your husband, the LORD of hosts is his name; and the Holy One of Israel is your Redeemer, the God of the whole earth he is called.","Thus says the LORD: Your Maker is your husband, the LORD of hosts is his name; and the Holy One of Israel is your Redeemer, the God of the whole earth he is called.",
standard,Easter/Vigil/Easter Vigil - Psalm 4/A/B/C,,gospel,Matt 28:1-10,,"At that time,","Now after the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.","At that time: After the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.",
standard,Easter/Vigil/Easter Vigil - Psalm 5/A/B/C,,first_reading,Isa 55:1-11,,Thus says the LORD:,"""Ho, every one who thirsts, come to the waters; and he who has no money, come, buy and eat! Come, buy wine and milk without money and without price.","Thus says the LORD: ""Ho, every one who thirsts, come to the waters; and he who has no money, come, buy and eat! Come, buy wine and milk without money and without price.",
standard,Easter/Vigil/Easter Vigil - Psalm 5/A/B/C,,gospel,Matt 28:1-10,,"At that time,","Now after the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.","At that time: After the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.",
standard,Easter/Vigil/Easter Vigil - Psalm 5 (Alt)/A/B/C,,first_reading,Isa 55:1-11,,Thus says the LORD:,"""Ho, every one who thirsts, come to the waters; and he who has no money, come, buy and eat! Come, buy wine and milk without money and without price.","Thus says the LORD: ""Ho, every one who thirsts, come to the waters; and he who has no money, come, buy and eat! Come, buy wine and milk without money and without price.",
standard,Easter/Vigil/Easter Vigil - Psalm 5 (Alt)/A/B/C,,gospel,Matt 28:1-10,,"At that time,","Now after the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.","At that time: After the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.",
standard,Easter/Vigil/Easter Vigil - Psalm 6/A/B/C,,first_reading,"Bar 3:9-15, 32-4:4",,Thus says the LORD:,"Hear the commandments of life, O Israel; give ear, and learn wisdom!","Thus says the LORD: Hear the commandments of life, O Israel; give ear, and learn wisdom!",
standard,Easter/Vigil/Easter Vigil - Psalm 6/A/B/C,,gospel,Matt 28:1-10,,"At that time,","Now after the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.","At that time: After the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.",
standard,Easter/Vigil/Easter Vigil - Psalm 7/A/B/C,,first_reading,"Ezekiel 36:16-17a, 18-28",,,The word of the LORD came to me:,16. The word of the LORD came to me:,verse_number_in_rendered
standard,Easter/Vigil/Easter Vigil - Psalm 7/A/B/C,,gospel,Matt 28:1-10,,"At that time,","Now after the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.","At that time: After the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.",
standard,Easter/Vigil/Easter Vigil - Alleluia Psalm/A/B/C,,first_reading,Rom 6:3-11,,Brethren:,Do you not know that all of us who have been baptized into Christ Jesus were baptized into his death?,Brethren: Do you not know that all of us who have been baptized into Christ Jesus were baptized into his death?,
standard,Easter/Vigil/Easter Vigil - Alleluia Psalm/A/B/C,,gospel,Matt 28:1-10,,"At that time,","Now after the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.","At that time: After the sabbath, toward the dawn of the first day of the week, Mary Magdalene and the other Mary went to see the sepulchre.",
standard,Easter/2/Sunday/A,,first_reading,Acts 2:42-47,,"In those days,","And they devoted themselves to the apostles' teaching and fellowship, to the breaking of bread and the prayers.","In those days: They devoted themselves to the apostles' teaching and fellowship, to the breaking of bread and the prayers.",pronoun_after_incipit:they
standard,Easter/2/Sunday/A,,gospel,John 20:19-31,,"At that time,","On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""","At that time: On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""",
standard,Easter/2/Sunday/B,,first_reading,Acts 4:32-35,,"In those days,","Now the company of those who believed were of one heart and soul, and no one said that any of the things which he possessed was his own, but they had everything in common.","In those days: The company of those who believed were of one heart and soul, and no one said that any of the things which he possessed was his own, but they had everything in common.",
standard,Easter/2/Sunday/B,,gospel,John 20:19-31,,"At that time,","On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""","At that time: On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""",
standard,Easter/2/Sunday/C,,first_reading,Acts 5:12-16,,"In those days,",Now many signs and wonders were done among the people by the hands of the apostles. And they were all together in Solomon's Portico.,In those days: Many signs and wonders were done among the people by the hands of the apostles. And they were all together in Solomon's Portico.,
standard,Easter/2/Sunday/C,,gospel,John 20:19-31,,"At that time,","On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""","At that time: On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""",
standard,Easter/2/Monday/I/II,267,first_reading,Acts 4:23-31,"In those days: 23. After Peter and John were released by the rulers and elders,","In those days,",When they were released they went to their friends and reported what the chief priests and the elders had said to them.,"In those days, After Peter and John were released by the rulers and elders,",
standard,Easter/2/Monday/I/II,267,gospel,John 3:1-8,"At that time: 1. There was a Pharisee named Nicodemus, a leader of the Jews.","At that time,","Now there was a man of the Pharisees, named Nicodemus, a ruler of the Jews.","At that time, There was a Pharisee named Nicodemus, a leader of the Jews.",
standard,Easter/2/Tuesday/I/II,268,first_reading,Acts 4:32-37,In those days: 32. The whole group of those who believed,"In those days,","Now the company of those who believed were of one heart and soul, and no one said that any of the things which he possessed was his own, but they had everything in common.","In those days, The whole group of those who believed",
standard,Easter/2/Tuesday/I/II,268,gospel,John 3:7b-15,"At that time: 7. “Do not be astonished that I said to you,","At that time,","Do not marvel that I said to you, 'You must be born anew.'","At that time, “Do not be astonished that I said to you,",
standard,Easter/2/Wednesday/I/II,269,first_reading,Acts 5:17-26,In those days: 17. The high priest and all who were with him,"In those days,","But the high priest rose up and all who were with him, that is, the party of the Sadducees, and filled with jealousy","In those days, The high priest and all who were with him",
standard,Easter/2/Wednesday/I/II,269,gospel,John 3:16-21,"At that time: 16. “God so loved the world that he gave his only Son,","At that time,","For God so loved the world that he gave his only Son, that whoever believes in him should not perish but have eternal life.","At that time, “God so loved the world that he gave his only Son,",
standard,Easter/2/Thursday/I/II,270,first_reading,Acts 5:27-33,In those days: 27. When the temple police had brought the apostles,"In those days,","And when they had brought them, they set them before the council. And the high priest questioned them,","In those days, When the temple police had brought the apostles",
standard,Easter/2/Thursday/I/II,270,gospel,John 3:31-36,At that time: 31. “The one who comes from above is above all;,"At that time,","He who comes from above is above all; he who is of the earth belongs to the earth, and of the earth he speaks; he who comes from heaven is above all.","At that time, “The one who comes from above is above all;",
standard,Easter/2/Friday/I/II,271,first_reading,Acts 5:34-42,"In those days: 34. A Pharisee in the council named Gamaliel,","In those days,","But a Pharisee in the council named Gamali-el, a teacher of the law, held in honor by all the people, stood up and ordered the men to be put outside for a while.","In those days, A Pharisee in the council named Gamaliel,",
standard,Easter/2/Friday/I/II,271,gospel,John 6:1-15,"At that time: 1. Jesus went to the other side of the Sea of Galilee,","At that time,","After this Jesus went to the other side of the Sea of Galilee, which is the Sea of Tiberi-as.","At that time, Jesus went to the other side of the Sea of Galilee,",
standard,Easter/2/Saturday/I/II,272,first_reading,Acts 6:1-7,"In those days: 1. During those days, when the disciples were increasing in number,","In those days,","Now in these days when the disciples were increasing in number, the Hellenists murmured against the Hebrews because their widows were neglected in the daily distribution.","In those days, During those days, when the disciples were increasing in number,",
