row,season,week,day,weekday_cycle,sunday_cycle,lectionary_number,type,reference,first_verse_text,current_incipit,flag_reason
746,Easter,7,Sunday,,C,,gospel,John 20:19-23,"On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""","LIFTING up his eyes to heaven, Jesus prayed saying",
747,Easter,7,Monday,I/II,,297,first_reading,Acts 19.1-8,"While Apollos was at Corinth, Paul passed through the upper country and came to Ephesus. There he found some disciples.",While Apollos was in Corinth,starts_with_conjunction:while
747,Easter,7,Monday,I/II,,297,gospel,John 16.29-33,"His disciples said, ""Ah, now you are speaking plainly, not in any figure!","Jesus said to the disciples ""I am leaving the world and am going to the Father.""",starts_with_pronoun:his
748,Easter,7,Tuesday,I/II,,298,first_reading,Acts 20.17-27,And from Miletus he sent to Ephesus and called to him the elders of the church.,"Paul, having travelled throughout Greece",starts_with_conjunction:and
748,Easter,7,Tuesday,I/II,,298,gospel,John 17.1-11a,"When Jesus had spoken these words, he lifted up his eyes to heaven and said, ""Father, the hour has come; glorify thy Son that the Son may glorify thee,",Jesus looked up to heaven and said,starts_with_conjunction:when
749,Easter,7,Wednesday,I/II,,299,first_reading,Acts 20.28-38,"Take heed to yourselves and to all the flock, in which the Holy Spirit has made you overseers, to care for the church of the LORD  which he obtained with the blood of his own.","At Ephesus, Paul sent for the elders",
749,Easter,7,Wednesday,I/II,,299,gospel,John 17.11b-19,"And now I am no more in the world, but they are in the world, and I am coming to thee. Holy Father, keep them in thy name, which thou hast given me, that they may be one, even as we are one.",When the hour had come for him to pass from this world to the Father,starts_with_conjunction:and
750,Easter,7,Thursday,I/II,,300,first_reading,Acts 22.30; 23.6-11,"But on the morrow, desiring to know the real reason why the Jews accused him, he unbound him, and commanded the chief priests and all the council to meet, and he brought Paul down and set him before them.",A number of days after Paul had arrived in Jerusalem,starts_with_conjunction:but
750,Easter,7,Thursday,I/II,,300,gospel,John 17.20-26,"""I do not pray for these only, but also for those who believe in me through their word,",When the hour had come for him to pass from this world to the Father,
751,Easter,7,Friday,I/II,,301,first_reading,Acts 24.27; 25.13b-21,"But when two years had elapsed, Felix was succeeded by Porcius Festus; and desiring to do the Jews a favor, Felix left Paul in prison.",The tribune who had arrested Paul sent him to Caesarea,starts_with_conjunction:but
751,Easter,7,Friday,I/II,,301,gospel,John 21.15-19,"When they had finished breakfast, Jesus said to Simon Peter, ""Simon, son of John, do you love me more than these?"" He said to him, ""Yes, Lord; you know that I love you."" He said to him, ""Feed my lambs.""",Jesus showed himself to the disciples by the Sea of Tiberius,starts_with_conjunction:when
758,Easter,Ascension,Sunday,,A,,first_reading,Acts 1:1-11,"In the first book, O Theophilus, I have dealt with all that Jesus began to do and teach,","IN the first book, Theophilus",
758,Easter,Ascension,Sunday,,A,,gospel,Matt 28:16-20,"Now the eleven disciples went to Galilee, to the mountain to which Jesus had directed them.",THE eleven disciples went to Galilee,starts_with_conjunction:now
759,Easter,Ascension,Sunday,,B,,first_reading,Acts 1:1-11,"In the first book, O Theophilus, I have dealt with all that Jesus began to do and teach,","IN the first book, Theophilus",
759,Easter,Ascension,Sunday,,B,,gospel,Mark 16:15-20,"And he said to them, ""Go into all the world and preach the gospel to the whole creation.",+ The conclusion of the holy Gospel according to Mark,starts_with_conjunction:and
760,Easter,Ascension,Sunday,,C,,first_reading,Acts 1:1-11,"In the first book, O Theophilus, I have dealt with all that Jesus began to do and teach,",The beginning of the Acts of the Apostles,
760,Easter,Ascension,Sunday,,C,,gospel,Luke 24:46-53,"and said to them, ""Thus it is written, that the Christ should suffer and on the third day rise from the dead,",+ The conclusion of the holy Gospel according to Luke,starts_with_conjunction:and; starts_lowercase
767,Solemnities,Body and Blood of Christ,Body and Blood of Christ,,A,,first_reading,"Deut 8:2-3, 14b-16a","And you shall remember all the way which the LORD your God has led you these forty years in the wilderness, that he might humble you, testing you to know what was in your heart, whether you would keep his commandments, or not.","MOSES said to the people ""Remember how for forty years now the LORD, your God",starts_with_conjunction:and
767,Solemnities,Body and Blood of Christ,Body and Blood of Christ,,A,,gospel,John Jo 6:51-58,[BOOK_NOT_FOUND: John Jo],"JESUS said to the Jewish crowds ""I am the living bread that came down from heaven",extraction_failed
768,Solemnities,Transfiguration of the Lord,Transfiguration of the Lord,,A,,first_reading,"Dn 7:9-10, 13-14",[BOOK_NOT_FOUND: Dn],"AS I watched, Thrones were set up",extraction_failed
768,Solemnities,Transfiguration of the Lord,Transfiguration of the Lord,,A,,gospel,Matt 17:1-9,"And after six days Jesus took with him Peter and James and John his brother, and led them up a high mountain apart.","JESUS took Peter, James, and his brother, John",starts_with_conjunction:and
769,Solemnities,Sacred Heart,Sacred Heart,,ABC,,first_reading,Deut 7:6-11,"""For you are a people holy to the LORD your God; the LORD your God has chosen you to be a people for his own possession, out of all the peoples that are on the face of the earth.","MOSES said to the people ""You are a people sacred to the LORD, your God",
769,Solemnities,Sacred Heart,Sacred Heart,,ABC,,gospel,Matt 11:25-30,"At that time Jesus declared, ""I thank thee, Father, Lord of heaven and earth, that thou hast hidden these things from the wise and understanding and revealed them to babes;",AT that time Jesus exclaimed,
770,Solemnities,Sacred Heart,Sacred Heart,,ABC,,first_reading,"Hos 11:1, 3-4, 8c-9","When Israel was a child, I loved him, and out of Egypt I called my son.",THUS says the LORD When Israel was a child I loved him,starts_with_conjunction:when
770,Solemnities,Sacred Heart,Sacred Heart,,ABC,,gospel,John 19:31-37,"Since it was the day of Preparation, in order to prevent the bodies from remaining on the cross on the sabbath (for that sabbath was a high day), the Jews asked Pilate that their legs might be broken, and that they might be taken away.",SINCE it was preparation day,starts_with_conjunction:since
771,Solemnities,Sacred Heart,Sacred Heart,,ABC,,first_reading,Ez 34:11-16,"""For thus says the Lord GOD: Behold, I, I myself will search for my sheep, and will seek them out.",THUS says the Lord GOD I myself will look after and tend my sheep,
771,Solemnities,Sacred Heart,Sacred Heart,,ABC,,gospel,Luke 15:3-7,So he told them this parable:,JESUS addressed this parable to the Pharisees and scribes,starts_with_conjunction:so
772,Solemnities,Nativity of John the Baptist,Nativity of John the Baptist Vigil,,ABC,,first_reading,Jer 1:4-10,[VERSE_NOT_FOUND: Jer 1:4],"IN the days of King Josiah, the word of the LORD came to me, saying",extraction_failed
772,Solemnities,Nativity of John the Baptist,Nativity of John the Baptist Vigil,,ABC,,gospel,Luke 1:5-17,"In the days of Herod, king of Judea, there was a priest named Zechariah,  of the division of Abijah; and he had a wife of the daughters of Aaron, and her name was Elizabeth.","IN the days of Herod, King of Judea",
773,Solemnities,Nativity of John the Baptist,Nativity of John the Baptist,,ABC,,first_reading,Isa 49:1-6,"Listen to me, O coastlands, and hearken, you peoples from afar. The LORD called me from the womb, from the body of my mother he named my name.","HEAR me, O coastlands",
773,Solemnities,Nativity of John the Baptist,Nativity of John the Baptist,,ABC,,gospel,"Luke 1:57-66, 80","Now the time came for Elizabeth to be delivered, and she gave birth to a son.",WHEN the time arrived for Elizabeth to have her child,starts_with_conjunction:now
774,Solemnities,"SS. Peter and Paul, Apostles","SS. Peter and Paul, Apostles Vigil",,ABC,,first_reading,Acts 12:1-11,About that time Herod the king laid violent hands upon some who belonged to the church.,PETER and John were going up to the temple area,
774,Solemnities,"SS. Peter and Paul, Apostles","SS. Peter and Paul, Apostles Vigil",,ABC,,gospel,Matt 16:13-19,"Now when Jesus came into the district of Caesarea Philippi, he asked his disciples, ""Who do men say that the Son of man is?""",JESUS had revealed himself to his disciples,starts_with_conjunction:now
775,Solemnities,Assumption,Assumption Vigil,,ABC,,first_reading,"1 Chr 15:3-4, 15-16; 16:1-2",[VERSE_NOT_FOUND: 1 Chr 15:3],DAVID assembled all Israel in Jerusalem to bring the ark of the LORD,extraction_failed
775,Solemnities,Assumption,Assumption Vigil,,ABC,,gospel,Luke 11:27-28,"As he said this, a woman in the crowd raised her voice and said to him, ""Blessed is the womb that bore you, and the breasts that you sucked!""",WHILE Jesus was speaking,
776,Solemnities,Assumption,Assumption,,ABC,,first_reading,"Rev 11:19a; 12:1-6a, 10ab","Then God's temple in heaven was opened, and the ark of his covenant was seen within his temple; and there were flashes of lightning, voices, peals of thunder, an earthquake, and heavy hail.",GOD'S temple in heaven was opened,starts_with_conjunction:then
776,Solemnities,Assumption,Assumption,,ABC,,gospel,Luke 1:39-56,"In those days Mary arose and went with haste into the hill country, to a city of Judah,",MARY set out,
777,Solemnities,Exaltation of the Holy Cross,Exaltation of the Holy Cross,,ABC,,first_reading,"Rev 7:2-4, 9-14","Then I saw another angel ascend from the rising of the sun, with the seal of the living God, and he called with a loud voice to the four angels who had been given power to harm earth and sea,",WITH their patience worn out by the journey,starts_with_conjunction:then
777,Solemnities,Exaltation of the Holy Cross,Exaltation of the Holy Cross,,ABC,,gospel,Matt 5:1-12a,"Seeing the crowds, he went up on the mountain, and when he sat down his disciples came to him.","JESUS said to Nicodemus ""No one has gone up to heaven",
778,Solemnities,Dedication of St. John Lateran Basilica,Dedication of St. John Lateran Basilica,,ABC,,first_reading,"Ez 47:1-2, 8-9, 12","Then he brought me back to the door of the temple; and behold, water was issuing from below the threshold of the temple toward the east (for the temple faced east); and the water was flowing down from below the south end of the threshold of the temple, south of the altar.",THE angel brought me back to the entrance of the temple,starts_with_conjunction:then
778,Solemnities,Dedication of St. John Lateran Basilica,Dedication of St. John Lateran Basilica,,ABC,,gospel,John 2:13-22,"The Passover of the Jews was at hand, and Jesus went up to Jerusalem.",SINCE the Passover of the Jews was near,
779,Solemnities,Immaculate Conception,Immaculate Conception,,ABC,,first_reading,"Gen 3:9-15, 20","But the LORD God called to the man, and said to him, ""Where are you?""","AFTER the man, Adam, had eaten of the tree",starts_with_conjunction:but
779,Solemnities,Immaculate Conception,Immaculate Conception,,ABC,,gospel,Luke 1:26-38,"In the sixth month the angel Gabriel was sent from God to a city of Galilee named Nazareth,",THE angel Gabriel was sent from God,
780,Solemnities,Body and Blood of Christ,Body and Blood of Christ,,B,,first_reading,Exod 24:3-8,"Moses came and told the people all the words of the LORD and all the ordinances; and all the people answered with one voice, and said, ""All the words which the LORD has spoken we will do.""",WHEN Moses came to the people,
